"eventType","A","B","C","D","E"
"EXPECTED","0.5640683759262569","2.5548116210456793","0.41503486791172584","1.7990109848649198","4.472246805208131"
"EXPECTED","-1.4076813157941381","1.1153942691348","0.810284619187376","1.8090188726359357","5.248192560704059"
"EXPECTED","0.4072229480008219","2.1110385929069153","0.11520614422768705","2.4857353610121393","4.763595969046578"
"EXPECTED","0.4368229183998922","1.5921898032445125","1.241110286677871","1.5527467578876226","5.381614366667602"
"EXPECTED","0.3698197737174648","1.825652847980792","2.1795437621085","0.683155921159996","5.7357211454783625"
"EXPECTED","2.8933481170564215","2.2373785001401707","0.9662162213118224","2.3818013420806623","4.91651624173144"
"EXPECTED","2.8327642299331637","1.9881775804395985","1.1998396520097299","0.9942506799912443","5.483330530255155"
"EXPECTED","2.679441725929273","1.5236907701968003","0.6556901842308765","3.365978744854858","5.303763801017752"
"EXPECTED","2.7270737749568585","2.636581406804343","0.4832770706805244","1.738820354895695","5.051063875478552"
"EXPECTED","0.8027886001842968","1.2728878845875222","1.5134499977777969","1.4136827611547018","4.85026947278657"
"EXPECTED","1.8722529336547653","1.6725903366866162","0.10318116951240275","2.3714692976423533","5.058629567463753"
"EXPECTED","0.7360434620988703","1.3625697621162174","1.0790644104006726","-0.871488968922967","5.1509165878506105"
"EXPECTED","4.410869357370595","1.7394610032434272","0.980581123392603","1.9999657698629614","5.087595754250526"
"EXPECTED","0.448655334829255","1.9523033298400816","1.3304433592751301","2.6631142300702586","4.8189553072967355"
"EXPECTED","1.4732884597486595","1.0295383267777518","1.0536430125530114","2.1906164789174074","4.763418219400593"
"EXPECTED","-0.4520980533040333","1.3275992136790185","0.35613103748834596","-0.13008000724326196","4.598954185548381"
"EXPECTED","1.4746602188170883","2.231536913994916","1.1391887160761573","3.226418434433988","4.460552949210529"
"EXPECTED","1.904372520864816","2.4345448676088615","1.0414670825401857","2.274095724637028","5.085810709232211"
"EXPECTED","4.474236746823752","2.152992861120704","1.3549750996478647","-0.05471742277839553","5.051207335519446"
"EXPECTED","0.9324751439414276","3.5887749876624717","0.815020847121497","1.7614790376283445","4.831329259321681"
"EXPECTED","0.6356224147059677","1.0713583225364327","0.36255009409478334","1.1576345505281687","4.843468260158832"
"EXPECTED","0.2394676666459108","1.9790080714840155","0.7545462249854112","1.559337542059674","5.264064682922404"
"EXPECTED","1.9639508354243702","2.5819776782408455","1.50360190494419","0.4448086364901396","4.950376507051941"
"EXPECTED","0.43124017751702115","2.2633459489329657","1.1893390475168242","0.9134009143168964","5.488350675170249"
"EXPECTED","0.9485089937861005","2.820477088384651","0.9753860445436217","2.886676212644251","5.135048166240532"
"EXPECTED","1.7985564319679295","1.675553142317504","0.6697463996334194","1.9894709458122766","4.891190404347348"
"EXPECTED","2.805287665799044","1.181576640491163","0.5583381680068676","3.315321658248193","5.275044336431223"
"EXPECTED","0.7392025247800209","2.18090269454957","1.0512291427910625","2.650951236953309","4.901942509596082"
"EXPECTED","2.3611467476818007","1.8510287801714556","0.998977463431219","2.3101865045411047","5.032413954477047"
"EXPECTED","1.199592883279149","1.2732343386833906","0.06796108629891218","-0.2140159695101107","5.339730364912725"
"EXPECTED","1.0283338586297495","1.1099517947503","0.7970617727767623","1.9948515941464187","5.249928327276279"
"EXPECTED","1.9118099208261143","0.6117109202024824","0.8323040766909575","1.9933261919891683","5.101176859757673"
"EXPECTED","1.8929497507507422","3.1175091352169697","0.9984471031402326","4.201776175192704","4.982147066760376"
"EXPECTED","1.5456185653779335","2.5048077305688494","1.4073637728035588","1.4077026257061336","4.952413970614709"
"EXPECTED","1.3072557956519981","1.5387483787649094","0.9634592839450036","1.2996798826742553","5.30466852164501"
"EXPECTED","1.9359584745898895","1.9186614771391541","1.071091139170378","3.617958800427277","5.3752375046488"
"EXPECTED","0.005065426356394065","1.556737238257894","0.6563051932690713","0.6504544335599696","4.9958601434483025"
"EXPECTED","-0.14750178054191276","0.7518120313071126","1.6520302008724461","2.7670032485130984","4.785368464558472"
"EXPECTED","1.3916877184309997","2.6479256532459794","1.0460627827406384","3.085002403974362","5.067114257000057"
"EXPECTED","-0.376592056687187","1.6633789956798073","1.3373458366097153","1.7833159554035865","4.778971883569912"
"EXPECTED","1.3318624155801366","3.0894428585029385","1.2795240158929955","0.19653832766817358","5.106755544417389"
"EXPECTED","-0.2819266669747904","1.352615344337593","1.1406850203438748","3.736209881813174","4.783909752267085"
"EXPECTED","1.3294318742812363","0.6168098052219273","0.8588566739812731","1.4860340829064298","5.362649449120022"
"EXPECTED","0.042776033790814516","2.075406233188901","1.3538120530377293","1.580632652560514","5.010135146225574"
"EXPECTED","0.34097654809776223","1.602598877420316","0.3026887171617171","0.26142724383743254","4.850167302597267"
"EXPECTED","0.12784684974473592","1.0534506366338792","0.9119848810352678","2.5343060142196343","5.619538740926373"
"EXPECTED","1.1724846737163255","3.0272977090318927","1.4282197721043435","1.8687041481971283","5.309644962633421"
"EXPECTED","1.1736152796927473","1.6264334706935357","0.49622273692077756","2.4677609352530676","4.398911547461781"
"EXPECTED","-0.3040205601079351","2.3521193379333094","1.3160184677666016","2.333443672717374","4.892784136144147"
"EXPECTED","-0.15972569522417812","1.7740715679866867","1.0915981813782165","2.042552804989407","4.958411567307507"
"EXPECTED","1.4916242216063573","0.5104125714750825","0.6410814840213566","2.3859276310072133","4.645595820677046"
"EXPECTED","1.0319344669579955","0.8353049932707215","1.0265132598390998","1.8068857657302977","5.440510766744567"
"EXPECTED","0.9997622016952536","2.019752050577993","0.9852889017482552","2.200378796544545","5.439066538655575"
"EXPECTED","3.3059444301484593","4.185431395169884","0.6239486908181943","1.380747505161949","4.830405935743141"
"EXPECTED","-0.10008405874209747","1.758779045896744","0.385978696190621","2.098495657457043","4.845591343050629"
"EXPECTED","1.4168450130418746","1.909435010617184","0.7147501155235755","0.7566534646109837","4.926260108612162"
"EXPECTED","0.41586412123819505","1.4730393152616283","1.643758128136592","2.0033631189847134","5.028793563539433"
"EXPECTED","1.127956761105264","1.5027440333442612","1.9287718171901156","2.6096398647815464","4.693091523820487"
"EXPECTED","0.42415717710060774","2.2425894475720662","1.6638287123567044","1.9103965618350196","5.100535664800695"
"EXPECTED","0.008639592169300547","2.4066518980021754","0.9723560463596151","2.1539936311690298","4.881093394108202"
"EXPECTED","-0.7345009868160477","2.8777732343024143","1.655930370893993","1.1896014442150404","5.230072476293157"
"EXPECTED","2.40767133537513","2.6680215363210906","1.9297328072506845","3.0268826783986853","4.6445188742439845"
"EXPECTED","1.7000038786824279","1.6125451510249738","0.29369581052376326","2.4868374437949736","5.191040870315333"
"EXPECTED","1.1647445453084107","2.058290063996859","0.7757939011863229","1.9800575018371058","4.9908263824352606"
"EXPECTED","0.4374422013151036","2.6075481885150356","1.5805994837707882","3.413638737075087","4.989735784924074"
"EXPECTED","2.5021181570693534","1.3928990536790598","0.8300921855407325","2.2398699182260384","4.109835878014119"
"EXPECTED","1.496716004766286","0.5526697600455204","1.4726495595298212","1.6472500793310645","5.293291401192677"
"EXPECTED","-0.17934722482565402","1.162610177669302","1.6655461022837748","3.185200266670731","4.481199261721332"
"EXPECTED","0.5000125685332388","1.4887721351368766","1.0860817278868218","1.564533212552156","4.836276738937231"
"EXPECTED","-0.7410719541292021","1.3577117913336685","1.06133218164445","2.3281948964636316","5.079529560848921"
"EXPECTED","1.4982993623552867","1.3413775796442258","0.8509282891347286","4.05347722766631","4.887388464619633"
"EXPECTED","-0.5165695669507455","1.9946092553398556","1.1922282693072446","1.8086899685654798","4.9767833538250414"
"EXPECTED","1.7432915736051142","2.3497565656560564","1.5742011503352829","3.959432202747034","4.825846496081259"
"EXPECTED","-1.0163742552760664","1.9778803559979903","0.13300779167923638","3.7552625139690994","4.776361810822427"
"EXPECTED","1.6821061696072401","1.5987203558367176","1.203411174063798","3.341478276822774","5.089657809121165"
"EXPECTED","-0.05591397464742287","2.3062457418869733","1.2917095237522354","0.7843974303899326","5.171181002987272"
"EXPECTED","3.4969238387690518","3.6545499574508575","1.147491844589027","3.673334488827402","5.210515382882541"
"EXPECTED","-0.5193786316142086","2.770533266092924","0.967579579520568","4.268795783220266","4.538257924464478"
"EXPECTED","-0.9695859197660015","1.104290119998423","1.681242359834986","1.2770067614081264","4.81106987456693"
"EXPECTED","1.1326409559879147","2.2306290780353177","1.6702621123471126","2.1694233915704753","4.978754379796307"
"EXPECTED","0.7186121234647166","2.3143136188519793","0.9875420468698225","2.049887195507402","4.723267415605157"
"EXPECTED","2.184524234703408","2.7101375886781502","1.2093801402505129","4.715817112039259","4.477871378792994"
"EXPECTED","1.9001814193738482","2.72252865431648","1.1595447115636952","1.5223046288234285","5.043783915591851"
"EXPECTED","0.8002431873178357","1.724297591070618","0.8539921203589445","1.9413110847392265","4.956921215213994"
"EXPECTED","1.9556031022343778","1.2536610389100884","1.124981711802687","2.154379822594685","5.487485217993117"
"EXPECTED","1.2813325033498844","2.8077565293245272","1.3382209066032975","0.9544130371398538","4.999232114451425"
"EXPECTED","1.6586531579082826","1.9214758389442492","1.5742011114243517","-0.08968296395705888","4.80484520820075"
"EXPECTED","1.1591190539103586","1.4915643094453754","0.9892803955188655","1.09680715426594","4.898851645422148"
"EXPECTED","1.6418852915273785","1.056481350641131","1.5697002242271139","2.3142906578057607","4.753720237448242"
"EXPECTED","0.6467277196539021","1.6242230419901742","0.266130519547651","0.4918301554949205","5.347267056199826"
"EXPECTED","1.4095255332867804","2.3728373418173883","1.0076478265947182","1.2723874272549076","5.030092434975519"
"EXPECTED","-0.41745985690596177","2.035167880793566","1.2487954416467364","3.3284759851643164","4.9219713920719945"
"EXPECTED","1.3821367403139972","1.1646720946321916","0.5794979928530803","2.5273670193610935","5.61979496687415"
"EXPECTED","1.6130469390306297","1.677662468568188","1.0612667242902276","3.1714264217726864","5.165762779948605"
"EXPECTED","0.18139530770467704","2.418598060521374","1.3964026411863797","2.2334019802609464","4.80893983136898"
"EXPECTED","-1.3539544075692986","2.7734942226770753","1.0410213321893842","1.5893547197574835","4.47481355390758"
"EXPECTED","0.1615184551079799","2.6961281146669474","1.6818492520633437","0.6131481270699506","5.520065730598955"
"EXPECTED","2.1005114838145555","2.8343712435936563","0.5296960334837377","0.9023683636090698","5.109395057552136"
"EXPECTED","1.278277201138754","1.7034631553260278","-0.3128599493103943","1.0305243939977622","4.999052878560651"
"EXPECTED","1.5516533043915932","3.1997489783762116","0.5897756714463336","1.9020448483792889","5.04206988111517"
"EXPECTED","0.791526565783963","0.5102616841762764","0.46653335558898346","2.2580267342359197","5.067253400695762"
"EXPECTED","1.8127286536713458","1.68898778994797","1.3365167679799468","3.3566502008611847","5.1211695214015425"
"EXPECTED","-1.6027094189052074","2.4792283587732364","0.0205197262828537","1.914879260926185","5.139517088243949"
"EXPECTED","0.26268548490960764","2.719166971506154","0.8320916346501883","2.5280358647992287","5.10213085918826"
"EXPECTED","-0.026236132367332354","1.3677495253500322","0.408991065618885","2.3509273072874786","4.812193113496831"
"EXPECTED","0.3504345862732702","2.4814902520880264","0.41504838782573594","1.8362706061876093","4.704992968784216"
"EXPECTED","-1.2083540335502088","0.9212191260861726","0.1525358782608438","3.437450923745235","5.147559230823489"
"EXPECTED","2.0446907606970366","1.3647500850287217","1.0688060022872763","1.7090155887374914","4.909562277933743"
"EXPECTED","0.10463838224226207","2.0529838648269463","1.277103564308549","1.8805543326447804","4.886541753683663"
"EXPECTED","1.5266353898425518","1.9928846069078452","1.0225813903251215","2.097607403477375","4.690359063818677"
"EXPECTED","2.1450475493857484","2.0633349130194274","1.1489384687673798","1.5092755362425119","4.911444543910564"
"EXPECTED","3.2854989993246204","2.6388408657205886","0.5772054599960152","1.8985659984049448","4.918964811838026"
"EXPECTED","0.5720164212363901","1.2775018365757254","0.9843593958570539","2.8286101352177546","5.163627494467918"
"EXPECTED","0.16812543381793665","1.025406249756005","0.17660425109964617","1.7350825564657333","4.811642845948337"
"EXPECTED","1.257790345259415","1.9700204953319393","1.249696489951324","1.6074795112075155","5.412719242692882"
"EXPECTED","2.0927629471946796","1.9700137174149694","1.272191510796808","1.4627720397774067","5.218313990355308"
"EXPECTED","1.1308715330225596","1.1187838179331688","-0.007133258666102815","1.646632028840941","5.135326848888826"
"EXPECTED","0.900249776053436","1.9910889353510142","1.9737489439651061","1.5030262092265358","4.858064239669508"
"EXPECTED","2.720495584801176","1.4163237505172628","0.8181620583256284","0.34747007098731686","4.955388789006179"
"EXPECTED","1.808800393497056","1.7609383754600592","0.4095563345554466","3.3952127323459607","5.116898296311094"
"EXPECTED","0.2818000704671042","1.524660725029916","1.4681301128582953","1.8528307191398998","5.305693860904627"
"EXPECTED","2.5547536456601962","3.4856015193803724","1.1822717084760188","2.2429191277145164","5.118176608504093"
"EXPECTED","2.050189459249931","1.4417593055752578","0.6676596648432518","1.1276120072625062","4.75857147128474"
"EXPECTED","1.0437753250097181","2.370220158341607","0.7812541446072456","3.4009651902362146","4.985680102750699"
"EXPECTED","2.8682895863940208","1.840146535313368","1.3512946600458566","0.6572206243588818","5.084516158896787"
"EXPECTED","-0.3266860794528137","1.3480515125071202","0.674678530046959","1.7696041531146929","5.088734934195166"
"EXPECTED","0.8930669297893282","1.611073089773044","0.9574560581552084","2.0279277983163135","4.840508220665515"
"EXPECTED","1.2748708454357223","2.991668440541445","1.2768478426588803","1.6474487996417266","5.046845829396191"
"EXPECTED","1.112669908076311","2.5789517635415296","0.6788112974735027","2.050091717287701","5.143240957598021"
"EXPECTED","-0.48785033205847994","1.5923563412130006","1.511437826984145","2.1005898778596013","4.9844448720831505"
"EXPECTED","0.052856444391236934","1.217890241879243","0.6436637694464656","0.596830805501279","4.692067627657742"
"EXPECTED","0.5218791189863334","2.0797199979163508","1.397094151218048","1.651090645748627","5.089392722263666"
"EXPECTED","2.528169033266015","2.3641149325352875","1.6151459562652692","2.658066267465897","5.001769520866649"
"EXPECTED","1.2133384232246074","2.479005886515183","0.6640249904313664","3.4371232977491335","4.935684890147857"
"EXPECTED","0.703612266285071","0.8569987682908831","0.7741327408511764","0.40498786927711206","5.090793742801426"
"EXPECTED","0.5364136415567075","2.102758628775198","1.1926109609670215","0.6906608141058062","5.029701254595784"
"EXPECTED","1.0345075119308709","2.4547465953987424","1.283375224026521","3.00957134980242","5.232985613669288"
"EXPECTED","0.37948885985723657","1.7078745122694527","0.9576634220088655","2.453336872514532","4.867505269806862"
"EXPECTED","0.9501229755894439","2.217427796335642","1.1844935693372156","1.2905861464541282","5.254833989132058"
"EXPECTED","1.589390637721384","2.6911471354671113","0.3403837489641375","1.7100865316361789","4.7888030438326465"
"EXPECTED","2.0522720519771616","1.7624322887950827","0.20720078739020031","2.2426837546532554","5.326299395699838"
"EXPECTED","3.1156372537151995","1.5966532414001255","1.1419780628246734","3.765516287451646","4.747200286231126"
"EXPECTED","0.5298626564210576","2.3846841617353096","1.3350245680758268","2.6956205193172473","5.296578661649283"
"EXPECTED","0.533442316913977","2.702251594052662","1.1412182631229546","0.44474874896153715","4.924009629232273"
"EXPECTED","-0.4087725549885086","1.43055384596309","0.9770446140859386","1.8893936351842238","5.076668763484339"
"EXPECTED","3.2501368573136595","1.0938802195167834","1.5107121815166056","1.624095471272565","4.635454696849047"
"EXPECTED","0.8122517602596683","1.2216847160924336","1.3311807584140058","1.619498548778458","5.066111492790336"
"EXPECTED","0.6776007585050272","1.2358939838479643","1.10417152713189","1.9896845849715934","4.92351348761715"
"EXPECTED","-0.5226758590772489","1.1303230077139155","0.28633214474297974","0.6702032511378901","5.477218894733487"
"EXPECTED","-0.7901334138795901","2.6758778199831608","0.6285281394465482","0.19083745038577948","5.1010270561268065"
"EXPECTED","2.2330815241507915","1.3248977716706172","0.8410175554661213","1.427624429553806","4.971955886444952"
"EXPECTED","1.01216153659517","1.9198671284342481","0.8091294000897874","1.1027994112940527","5.062508031374883"
"EXPECTED","0.5703141073993897","1.582960292844283","0.8114667545990637","3.4657319859865767","5.245433177255604"
"EXPECTED","-0.28354558703932886","1.9893784988384113","0.8227248100964558","3.116720017138689","4.915454858293971"
"EXPECTED","2.7131511001610296","1.8940342492225561","0.6202260446901002","2.6438784854411805","4.837726099653795"
"EXPECTED","-0.08555030823541054","2.1362993677328714","0.7716862143905717","1.7039240188317801","4.941041437530995"
"EXPECTED","0.46627097137004636","0.7090765742048954","2.0829983482903502","2.6076824019623652","5.287132640346903"
"EXPECTED","1.6170392065074792","2.4127818910479877","0.7170539444831749","2.4336053513771057","5.459958679179986"
"EXPECTED","0.657485147335447","3.040631460121959","1.387216466003135","0.8913810706724181","4.579887501422997"
"EXPECTED","1.3512549793915876","2.4118553989603","1.2317226698842452","4.3029466366131395","5.012183357159427"
"EXPECTED","-0.20341917742240057","1.8121955792467614","1.5937618480099365","0.7986808846508047","5.408084002581886"
"EXPECTED","1.8867838751282697","2.9024328305222165","1.4953104516407516","1.0625972540106128","5.065160328276806"
"EXPECTED","0.6504706971170969","1.836958837389688","0.5626719494210887","2.267767651997594","5.027977925330681"
"EXPECTED","1.2377707224408938","1.6959200388315114","1.4393554499309507","2.2312810847315068","5.123450774310266"
"EXPECTED","1.1654470442962188","0.79837913746497","0.5878029533468805","2.0771134651853647","5.013801940827017"
"EXPECTED","-0.2455351158230561","2.6182675863295093","0.7376679765395866","2.3128904623692548","4.886953146968413"
"EXPECTED","-0.09073302044874487","1.5127155226621678","0.9342716360624446","2.224874470415939","5.785617800854173"
"EXPECTED","-0.8082936338883449","2.4848818197712856","0.36102254213371554","3.0747321817782782","5.7127128406870495"
"EXPECTED","0.290051630485468","2.6121676006186423","-0.15906790168133345","0.7204618621106758","4.7163426387034235"
"EXPECTED","2.3910245449166796","1.4421797686465272","0.35527243096988903","2.268467704129629","4.7192139839186265"
"EXPECTED","1.0311596822081168","2.3252495139261753","0.748592672747878","2.4811859913782595","4.86694089090096"
"EXPECTED","0.15582176278433002","1.6240286732633082","1.167518516205337","1.0919518265706158","5.125509936327947"
"EXPECTED","1.2577396370728218","1.9060218033630152","0.66687404375503","0.7155350712880093","4.85364452214437"
"EXPECTED","0.9723061524489445","1.8226962618641833","1.153124751486346","2.4133442482596057","5.7631027379377"
"EXPECTED","0.4095546209122627","1.537608666660352","0.6799916011158995","4.086821431305577","4.989377712817979"
"EXPECTED","0.6062703957536427","1.5337055605280852","1.5362824726586808","-0.03593737566340982","4.888666118986853"
"EXPECTED","1.1422148631995475","2.323738626124637","1.1359590948026028","1.1532719608528672","5.5761892573111655"
"EXPECTED","-0.07942738172863906","2.4116302902847875","1.3864684760728716","1.619624148722195","4.780290205772297"
"EXPECTED","0.3120042789880174","2.059554685350836","1.4681589584509624","1.8753439780645873","5.107139002021094"
"EXPECTED","1.339042855942677","2.8432784195083016","1.6481428590824274","2.7231182314306817","4.968666695217948"
"EXPECTED","2.565051554590865","3.2549071770747418","1.0196462803246846","0.26210060999584495","4.898560829331985"
"EXPECTED","0.58950395323899","1.8503419597821487","1.2333878079065086","2.5769772393537345","4.913263369645333"
"EXPECTED","2.077618152959819","2.1461923193789865","1.2158467485321325","1.657756221149617","4.677613675658258"
"EXPECTED","1.8419426488922221","2.7364496858933656","0.7615552495632554","1.1118287776951088","5.402921970740543"
"EXPECTED","1.397460866048303","2.260471608097363","1.3641102689705114","2.3033414614159646","4.64119724968589"
"EXPECTED","2.3271410299960453","3.2670199681655556","1.8458613198487792","1.7986170696595554","5.080065830411999"
"EXPECTED","0.6509857111374011","2.181466441716463","0.5153457258053227","2.101738632719735","5.6157347586902615"
"EXPECTED","0.6838677406207414","1.2641851386774783","0.992185481208412","4.350923309904662","4.784997214364285"
"EXPECTED","-0.339593318710546","2.3027997240629583","0.703349383331965","2.195166333534946","4.845195809847853"
"EXPECTED","0.8514832922432916","1.7373103752197674","2.42710360162071","2.451370329544322","5.05429864336542"
"EXPECTED","0.2917305366558147","2.3906164643622563","0.9924134890230046","1.7205334654209539","5.145872305034171"
"EXPECTED","1.6268011586206854","3.6034903722158758","1.1594884633386116","1.3381004153666387","5.0402485321611294"
"EXPECTED","0.5365055840755474","1.897910593595693","0.9177564936256265","1.4403592253743205","5.182100578520732"
"EXPECTED","-0.6982887987090967","2.9316267381871146","1.1758942731778175","2.6879003305521567","4.802932496951518"
"EXPECTED","-0.6455210686183457","2.1618999735214484","1.044438199004688","1.3151464925198715","5.054164864718225"
"EXPECTED","0.7448784768951451","2.741184411863988","1.6965777317554225","2.1318634249705224","4.893203801037403"
"EXPECTED","1.8735520848509433","2.947472623427802","0.9351096435191419","3.015767876784869","4.871915703194924"
"EXPECTED","0.03647519869380278","1.6334138935818265","0.7112269019807028","3.655774316710945","5.239248026565909"
"EXPECTED","1.0755888204937776","2.4093385614345095","0.6454197351375177","4.00627667202685","4.878977230074731"
"EXPECTED","1.0693016354182217","1.2727193562395365","1.168378891987335","1.7659861345234997","4.990008493113409"
"EXPECTED","1.968219221172249","2.910950623990686","1.4908539776789609","2.669434797352113","4.804047285114757"
"EXPECTED","0.8551343979336292","0.7158533506119542","-0.01182918633162","3.3358007885572736","5.0384727024354765"
"EXPECTED","-0.40407094687810785","3.537503623982597","0.09988870029787333","0.07580467398037083","5.502911258646569"
"EXPECTED","1.8354054960087338","1.9268006666218138","0.8643405806643021","1.4302189016071996","5.209791024121405"
"EXPECTED","0.9906909695613877","0.8046531821596314","0.7549177403524421","2.5457685115153694","4.923310607965335"
"EXPECTED","1.2544464008097678","1.2382660214759946","0.48639196479132085","0.07259400724024312","5.162679233434071"
"EXPECTED","1.477951230382063","3.0965599844727727","0.7685594938553675","-0.0523252213336618","5.71835730506897"
"EXPECTED","-0.12561197105423094","1.4634359324181778","1.4681763795883676","1.1293143920667312","4.678222298760371"
"EXPECTED","0.6709910204503917","1.7398174748797408","1.2744744171885607","0.5353318302797299","5.362940043330772"
"EXPECTED","1.2271658799213474","2.171193806988043","0.1208956139730778","3.0894254708694415","4.560555209995596"
"EXPECTED","-0.08694730415883489","1.982123272836637","2.277206209322244","2.9019522712966754","5.214860620104025"
"EXPECTED","1.825817679523265","2.0114244213012933","0.8898241153871181","2.8472426889053173","5.2174309188899395"
"EXPECTED","1.6419437592139372","2.067223986649176","1.2548369504378736","1.3097878343568996","4.8190695415663685"
"EXPECTED","0.8579943851669791","2.9174229400583025","1.8157978071846803","1.577580173858017","5.025203115373103"
"EXPECTED","0.7308310289160662","1.722890779679848","0.8481938166586009","1.982943040087064","4.425471532617971"
"EXPECTED","0.43998200159106005","1.5818124175097448","0.6371522921651916","0.812965452668051","4.52341344157732"
"EXPECTED","1.542996878087293","2.644756676588739","1.5295586232674983","1.5174088535557608","4.519383946172244"
"EXPECTED","0.31898156595850735","1.8357336510894122","1.0324049585974637","1.9708467909216605","5.261169063204221"
"EXPECTED","2.4737720005555612","2.3129175048900232","1.069665556534963","5.069185416041102","5.0017514179925575"
"EXPECTED","0.7008607902346278","1.9345122696285648","1.2899966317677038","0.8204423109088932","5.075651890057957"
"EXPECTED","0.3083673590546566","2.1797219038785847","1.1063544281554492","0.7120859606328342","5.167332836508572"
"EXPECTED","0.6464337254509003","2.9236993219161587","0.5386258374558652","1.0140604591768756","5.489433136545452"
"EXPECTED","3.3103842010974267","1.1724941541935014","1.9284314714756317","2.567651116052384","4.969849534538378"
"EXPECTED","3.032703933835343","1.5560561368850845","0.8407144259060553","2.9243557759846004","5.024023066287227"
"EXPECTED","1.2251894356164204","3.0290413632342914","1.5957198404168436","1.8905186806415115","4.9703288603817875"
"EXPECTED","2.5880559223127753","2.638719509663493","1.6312740644035106","2.4845243172009512","5.1262107296916195"
"EXPECTED","-0.5601082832277242","2.1576353909512913","1.0369716099541615","2.4160390910279337","5.722533764692429"
"EXPECTED","3.617627934193109","2.507145536000491","0.9315182927359766","1.9295830679548136","4.183946070803044"
"EXPECTED","0.7683548142343554","1.3249999474256549","0.9708079112250079","1.5984144197875467","5.50465058085292"
"EXPECTED","1.821598473901994","2.2272159247002308","0.8818653235471134","3.7798263242399295","5.163674011022237"
"EXPECTED","2.9872450664077643","1.6708142125726604","0.8525608085905605","2.9067621649435456","4.955929555369926"
"EXPECTED","2.485886140825971","2.218858304895998","0.9192755767185521","1.4430550616974538","5.256718173706178"
"EXPECTED","0.8621690563415148","2.7649280201956055","0.13370974528865331","0.9456172788992299","5.232984176815506"
"EXPECTED","2.56120923703393","2.4661790831947323","1.1744007510601233","2.6161503764740823","5.0798290972966536"
"EXPECTED","-1.035790108226963","2.270906723435378","2.1483374307320346","2.5864494469243358","4.642564980090368"
"EXPECTED","2.236323313785257","2.0709862181302654","0.19507932053475563","1.3880158887451124","5.379322307940424"
"EXPECTED","0.16367873197390193","2.8054858572199026","0.544863138844406","2.4904036263737543","5.08714970178251"
"EXPECTED","0.9794577115717867","2.0486387151604957","0.7811260572338103","1.4546274905529595","4.869755963325942"
"EXPECTED","-0.3337150338274788","0.8557603665771294","1.1499113719851592","2.7011075836527554","4.67269997993402"
"EXPECTED","0.6450083613389233","1.7805385951603232","0.24833940766896645","2.209609767545081","5.201926418621475"
"EXPECTED","1.4623723619009572","2.718608802980005","1.1277434904507855","2.385273583556321","5.37687241473358"
"EXPECTED","1.8757035963981683","1.2620767728777835","0.8554137354995834","-0.12820859280102948","4.642767252824997"
"EXPECTED","0.4997343593345259","2.309411712533659","0.5684850438479","3.040130817742565","4.575812336223837"
"EXPECTED","1.0077656138028501","2.476398437207232","0.8262633167131137","0.8487515874339664","4.702542710979296"
"EXPECTED","1.7451988475007836","3.9106510147621862","0.38750219456458723","1.6128227921931844","5.7982340717355445"
"EXPECTED","0.30830449829828377","0.9418960849439653","1.1468753295839471","0.27675840817930863","4.934711627400117"
"EXPECTED","-0.2630715374042911","1.4835121325914178","-0.11744518872458576","0.4263129438287203","4.694773468296741"
"EXPECTED","1.378747488787079","3.0034379862946805","1.6745273181117155","0.19151347716192801","4.594649804778148"
"EXPECTED","0.7182781808029909","1.2073054985069893","1.3159702324730043","1.2300914377102672","5.137609921650435"
"EXPECTED","0.9630588126152375","2.5401449505365017","-0.2278963468868398","3.4394216747468285","4.829985256883698"
"EXPECTED","0.3052154226056698","2.00684252301538","0.9488525743115103","2.2491932521412243","5.016382713758002"
"EXPECTED","0.5969910955261268","2.828044064266658","0.7487179734020053","2.4605068048913434","4.759177629248318"
"EXPECTED","0.32208405621277414","2.9783355451295823","1.0164166739015261","2.2190653323912874","5.26283025742807"
"EXPECTED","-0.020673011826808807","2.6931395028154337","1.7308907280268073","-0.292529583391667","4.973138011838517"
"EXPECTED","0.21014190317939951","2.7991419085319778","0.06725027814704021","2.6493073289507185","5.36171713105045"
"EXPECTED","1.5606430237343287","2.6459153515164733","0.926080302965835","2.488295343917133","5.196783096712677"
"EXPECTED","0.6540041106182207","0.7327539628307402","0.10839714291278069","1.3196244604363179","4.888602473465225"
"EXPECTED","-0.2200458467401447","4.01230826264945","0.8651095605899112","3.099554018002997","5.100102605473511"
"EXPECTED","0.07630471514984738","2.1672594778433973","1.3180723529281153","1.1569177115317895","4.9246221156859855"
"EXPECTED","0.8825546510183788","2.0994126575677363","2.09305491002666","1.5351438825014818","5.2387866008746915"
"EXPECTED","1.5276951859576329","1.200353172393991","1.911350120809263","2.3663124560844735","5.208798515445908"
"EXPECTED","1.9822599505866605","0.7412265414655326","1.002458756357394","0.6645575318005437","5.387434404973263"
"EXPECTED","-1.3388264414508195","1.4222470778343632","0.08838375841458468","1.8543086420185788","5.094823524796899"
"EXPECTED","2.6238726540564175","1.4287866722115468","1.111354885090125","3.3638859955592295","5.269076859793542"
"EXPECTED","1.343918936750189","2.95002971089812","0.7794816291191644","1.5815252195248792","5.133234544963368"
"EXPECTED","1.716007771965331","1.25747396752896","0.7488936997638062","0.4634201544688479","4.788624792687867"
